sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
629,-16,-3,1009,-13,28,-1
630,-145,-4,981,-19,26,3
631,-167,-25,987,-17,4,-3
632,-85,-39,986,-15,-20,-9
633,73,-25,1008,-13,-29,-12
634,151,-22,1012,-9,-18,-12
635,125,-12,1002,-10,8,-5
636,6,-3,1000,-15,28,0
637,-129,0,989,-18,29,3
638,-166,-30,990,-21,7,-3
639,-102,-35,977,-16,-18,-8
640,50,-28,1007,-12,-28,-13
641,142,-26,1016,-10,-18,-13
642,139,-16,1007,-12,7,-5
643,28,0,991,-14,26,-2
644,-115,-9,994,-18,30,2
645,-172,-20,983,-19,10,0
646,-116,-30,986,-17,-14,-7
647,30,-28,1011,-13,-29,-12
648,126,-32,1008,-11,-21,-13
649,156,-12,1007,-9,0,-8
650,43,-6,1001,-13,24,-1
651,-97,-6,999,-17,29,1
652,-172,-22,973,-18,15,-2
653,-134,-20,982,-17,-10,-6
654,9,-35,1013,-12,-29,-12
655,114,-30,1007,-9,-23,-13
656,162,-12,1004,-11,-3,-8
657,65,-6,1006,-15,23,-3
658,-77,-11,999,-16,30,4
659,-166,-15,965,-19,18,1
660,-142,-26,989,-18,-5,-6
661,-20,-37,1004,-14,-27,-11
662,110,-28,1005,-10,-25,-14
663,162,-13,1012,-9,-6,-9
664,78,0,1008,-12,19,0
665,-51,-9,1002,-17,31,1
666,-160,-16,970,-19,22,1
667,-151,-28,985,-18,-3,-5
668,-43,-37,995,-14,-26,-10
669,98,-27,1006,-9,-26,-12
670,160,-13,1005,-10,-9,-10
671,93,-4,1017,-11,16,-3
672,-25,-4,1003,-16,29,0
673,-153,-8,973,-20,23,2
674,-155,-30,986,-19,-1,-4
675,-72,-40,993,-16,-22,-9
676,85,-29,1006,-10,-27,-14
677,150,-23,1008,-10,-14,-11
678,115,-5,1000,-9,11,-4
679,-12,-3,1007,-15,28,-1
680,-141,1,986,-17,27,1
681,-163,-30,985,-14,5,-4
682,-93,-38,980,-14,-18,-8
683,66,-29,1010,-11,-29,-13
684,151,-26,1010,-9,-16,-13
685,127,-16,1007,-10,8,-6
686,15,2,993,-14,27,-2
687,-128,-4,995,-17,28,2
688,-166,-23,988,-20,6,-2
689,-110,-35,977,-16,-16,-9
690,47,-30,1007,-10,-29,-13
691,135,-32,1013,-11,-19,-13
692,147,-11,1006,-9,4,-5
693,34,0,999,-13,25,0
694,-112,-5,992,-17,30,2
695,-172,-23,979,-19,12,-2
696,-121,-29,989,-16,-13,-7
697,21,-34,1007,-14,-30,-11
698,126,-32,1007,-10,-22,-12
699,158,-12,1007,-10,0,-7
700,51,0,1000,-14,23,-1
701,-91,-8,1003,-17,31,2
702,-174,-20,966,-19,15,-1
703,-136,-27,983,-18,-9,-6
704,0,-36,1011,-14,-29,-12
705,112,-36,1007,-10,-24,-13
